Lead_ID,Lead_Date,Company_Name,Region,City,Equipment_Type,Lead_Source,Sales_Rep,Current_Stage,Quotation_Date,Negotiation_Date,Closing_Date,Deal_Value_IDR,Lost_At_Stage,Lost_Reason,Stage_Order,Reached_Lead,Reached_Quotation,Reached_Negotiation,Reached_Closed_Won
LD-0646,2025-01-07,PT Mitra Konstruksi 647,Jawa,Gresik,Crane,WhatsApp,Fajar Nugroho,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0737,2025-05-23,PT Mitra Konstruksi 738,Jawa,Surabaya,Boom Lift,Email,Vino Jayrasta,Lead In,,,,,,,1,1,0,0,0
LD-0549,2024-09-10,PT Mitra Konstruksi 550,Bali,Gianyar,Boomlift,whatsapp,budi santoso,Closed Lost,2024-09-11,2024-09-17,,,Negotiation,Price too high,5,1,1,1,0
LD-0351,2023-12-10,PT Mitra Konstruksi 352,Bali,Denpasar,Boom Lift,WhatsApp,Sari Rahmawati,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0831,2025-10-30,PT Mitra Konstruksi 832,Jawa,Bandung,Boom Lift,Google Ads,Budi Santoso,Lead In,,,,,,,1,1,0,0,0
LD-0755,2025-06-22,PT Mitra Konstruksi 756,Jawa,Surabaya,Skylift,Website,Vino Jayrasta,Closed Lost,2025-06-24,,,,Quotation Sent,Chose competitor,5,1,1,0,0
LD-0852,2025-11-20,PT Mitra Konstruksi 853,Bali,Gianyar,Scissor Lift,WhatsApp,Vino Jayrasta,Closed Lost,2025-11-21,30/11/2025,,,Negotiation,Project postponed/cancelled,5,1,1,1,0
LD-0523,2024-08-31,PT Mitra Konstruksi 524,Jawa,Jakarta,Crane,WhatsApp,Rina Wulandari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0677,2025-02-28,PT Mitra Konstruksi 678,Jawa,Sidoarjo,Skylift,WhatsApp,Andi Pratama,Closed Lost,2025-03-02,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0210,2023-06-04,PT Mitra Konstruksi 211,Jawa,Sidoarjo,Skylift,WhatsApp,Fajar Nugroho,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0233,2023-07-27, PT Mitra Konstruksi 234 ,Jawa,Gresik,  Scissor Lift,WhatsApp,Vino Jayrasta   ,Closed Lost,2023-07-31,,,,Quotation Sent,Project postponed/cancelled,5,1,1,0,0
LD-0175,2023-04-04,PT Mitra Konstruksi 176,Jawa,Sidoarjo,Boom Lift,WhatsApp,Sari Rahmawati,Closed Won,2023-04-09,2023-04-18,2023-04-22,31700000.0,,,4,1,1,1,1
LD-0465,2024-05-02, PT Mitra Konstruksi 466 ,JAWA,, scissor lift ,,,closed won,2024-05-03,2024-05-07,2024-05-11,10000000.0,,,4,1,1,1,1
LD-0526,2024-08-12,PT Mitra Konstruksi 527,Jawa,Bandung,Scissor Lift,Google Ads,Sari Rahmawati,Closed Lost,17/08/2024,2024-08-24,,,Negotiation,Chose competitor,5,1,1,1,0
LD-0702,2025-03-18,PT Mitra Konstruksi 703,Jawa,,Crane,,Vino Jayrasta,Closed Won,2025-03-21,2025-03-29,2025-04-02,58800000.0,,,4,1,1,1,1
LD-0805,2025-08-21,PT Mitra Konstruksi 806,Sumatra,Batam,Crane,Google Ads,Rina Wulandari,Closed Lost,2025-08-26,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0568,2024-10-12,PT Mitra Konstruksi 569   ,Jawa,Jakarta   ,  TELEHANDLER,GOOGLE ADS,Andi Pratama   ,CLOSED LOST,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0642,2025-01-13,PT Mitra Konstruksi 643,Jawa,Gresik,Scissor Lift,WhatsApp,Vino Jayrasta,Closed Won,2025-01-15,2025-01-21,2025-01-28,18500000.0,,,4,1,1,1,1
LD-0698,2025-03-14,PT Mitra Konstruksi 699,Jawa,Sidoarjo,Telehandler,Website,Andi Pratama,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0950,2026-04-26,PT Mitra Konstruksi 951,Jawa,Surabaya,Boom Lift,Website,Dewi Lestari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0116,2023-01-31,PT Mitra Konstruksi 117,Jawa,Jakarta,Boom Lift,WhatsApp,Dewi Lestari,Closed Lost,2023-02-04,2023-02-13,,,Negotiation,No response / went cold,5,1,1,1,0
LD-0649,2025-01-29,PT Mitra Konstruksi 650,Bali,Badung,Scissor Lift,WhatsApp,Sari Rahmawati,Lead In,,,,,,,1,1,0,0,0
LD-0751,2025-06-10,PT Mitra Konstruksi 752,Sumatra,Palembang,Crane,Website,Rina Wulandari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-1027,2026-07-08,PT Mitra Konstruksi 1028,Jawa,Gresik,Crane,Email,Vino Jayrasta,Closed Lost,2026-07-13,2026-07-20,,,Negotiation,Budget not approved,5,1,1,1,0
LD-0611,05/12/2024,PT Mitra Konstruksi 612,Jawa,Gresik,Telehandler,Website,Vino Jayrasta,Closed Won,10/12/2024,2024-12-18,21/12/2024,12700000.0,,,4,1,1,1,1
LD-0835,2025-10-12,PT Mitra Konstruksi 836,jawa,Sidoarjo,SKYLIFT,Whatsapp,Rina Wulandari,CLOSED LOST,2025-10-15,2025-10-19,,,Negotiation,Project postponed/cancelled,5,1,1,1,0
LD-0532,2024-08-16,PT Mitra Konstruksi 533,Jawa,Sidoarjo,Boom Lift,WhatsApp,Rina Wulandari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0799,2025-08-21,PT Mitra Konstruksi 800,Sumatra,,Skylift,,Vino Jayrasta,Closed Won,2025-08-23,2025-08-29,2025-09-04,28100000.0,,,4,1,1,1,1
LD-0734,2025-05-29,PT Mitra Konstruksi 735,jawa,Surabaya,BOOM LIFT,Google Ads,Budi Santoso,CLOSED LOST,2025-06-02,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0218,2023-06-06,PT Mitra Konstruksi 219,Sumatra,Batam,Crane,Referral,Andi Pratama,Closed Lost,2023-06-08,14.06.2023,,,Negotiation,No response / went cold,5,1,1,1,0
LD-0146,2023-03-08,PT Mitra Konstruksi 147,Bali,Badung,Crane,Google Adwords,Rina W.,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0285,2023-09-09,  PT Mitra Konstruksi 286,Bali,Gianyar   ,Skylift   ,WhatsApp,Rina  Wulandari,Closed Won,2023-09-13,20/09/2023,2023-09-29,16900000.0,,,4,1,1,1,1
LD-0148,2023-03-13,PT Mitra Konstruksi 149,Bali,Gianyar,Carmix,whatsapp,Vino J.,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0717,2025-04-23,PT MITRA KONSTRUKSI 718,Jawa,Semarang,Skylift,Website,Dewi Lestari,Closed Lost,2025-04-27,2025-05-04,,,Negotiation,Budget not approved,5,1,1,1,0
LD-0756,18.06.2025,PT Mitra Konstruksi 757,jawa,Sidoarjo,scissor lift,Whatsapp,Budi Santoso,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0791,2025-08-19,PT Mitra Konstruksi 792,Bali,Badung,BOOM LIFT ,google ads,Rina W.,Lead In,,,,,,,1,1,0,0,0
LD-0066,2022-11-25,PT Mitra Konstruksi 067,Jawa,Jakarta,boom lift,GOOGLE ADS,Dewi Lestari,closed lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0262,2023-08-12,PT Mitra Konstruksi 263,Jawa,Surabaya,Telehandler,Website,Dewi Lestari,Closed Lost,2023-08-15,2023-08-22,,,Negotiation,Price too high,5,1,1,1,0
LD-0272,2023-09-16,PT Mitra Konstruksi 273,Bali,Denpasar,Boom Lift,Google Ads,Budi Santoso,Lead In,,,,,,,1,1,0,0,0
LD-0684,2025-02-09,PT Mitra Konstruksi 685,Bali,Denpasar,Boom Lift,Google Ads,Andi Pratama,Lead In,,,,,,,1,1,0,0,0
LD-0899,2026-01-25,PT Mitra Konstruksi 900,Bali,Denpasar,Skylift,WhatsApp,Dewi Lestari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0234,2023-07-21,PT Mitra Konstruksi 235,Jawa,Surabaya,Scissor Lift,Referral,Budi Santoso,Closed Won,2023-07-25,28/07/2023,2023-08-01,16400000.0,,,4,1,1,1,1
LD-0660,2025-02-23,PT Mitra Konstruksi 661,Jawa,Sidoarjo,Boom Lift,Google Ads,Rina Wulandari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0319,2023-11-23,PT Mitra Konstruksi 320   ,Sumatra, Batam ,Scissor Lift   ,Google Ads,Rina Wulandari   ,Closed Lost,2023-11-27,,,,Quotation Sent,No response / went cold,5,1,1,0,0
LD-0945,2026-04-23,PT Mitra Konstruksi 946,Bali,Badung,Boom Lift,Website,Budi Santoso,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0016,2022-08-17, PT Mitra Konstruksi 017 ,Jawa,Sidoarjo, Carmix ,WhatsApp,Budi  Santoso,Closed Lost,2022-08-18,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0777,2025-07-21,PT Mitra Konstruksi 778,Jawa,Gresik,Telehandler,Google Ads,Rina Wulandari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0473,06-Jun-2024,PT Mitra Konstruksi 474,Bali,Denpasar,Carmix,G-Ads,Vino J.,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0585,2024-11-08,PT  Mitra Konstruksi 586,jawa,Jakarta, boom lift ,Google Ads,  Dewi Lestari,Lead In,,,,,,,1,1,0,0,0
LD-0297,03/10/2023,PT Mitra Konstruksi 298,Jawa,Sidoarjo,Skylift,Website,Vino Jayrasta,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0795,2025-08-08,PT Mitra Konstruksi 796,Jawa,Gresik,Telehandler,Google Ads,Vino Jayrasta,Closed Lost,2025-08-14,2025-08-17,,,Negotiation,Budget not approved,5,1,1,1,0
LD-0277,11.09.2023,PT Mitra Konstruksi 278,Jawa,Bandung,Crane,WhatsApp,Sari Rahmawati,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0377,2024-02-08,PT Mitra Konstruksi 378,Jawa,Surabaya,boom lift,whatsapp,Rina W.,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0046,2022-10-09,PT Mitra Konstruksi 047,Jawa,Surabaya,Scissor Lift,Email,Andi Pratama,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0685,2025-02-13,PT Mitra Konstruksi 686,Bali,Gianyar,Scissor Lift,Email,Dewi Lestari,Closed Lost,2025-02-15,2025-02-19,,,Negotiation,Chose competitor,5,1,1,1,0
LD-0546,18/09/2024,PT Mitra Konstruksi 547,Sumatra,Medan,Scissor Lift,WhatsApp,Dewi Lestari,Closed Lost,2024-09-20,2024-09-25,,,Negotiation,Budget not approved,5,1,1,1,0
LD-0686,2025-03-17,PT Mitra Konstruksi 687,Jawa,JAKARTA,Boom Lift,WhatsApp,Eko Kurniawan,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0528,2024-08-16,PT Mitra Konstruksi 529,Sumatra,Medan,Boom Lift,WhatsApp,Vino Jayrasta,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0452,2024-05-10,PT Mitra Konstruksi 453,Jawa,Jakarta,Carmix,Website,Dewi Lestari,Closed Lost,2024-05-15,,,,Quotation Sent,No response / went cold,5,1,1,0,0
LD-0466,2024-05-30,PT Mitra Konstruksi 467   ,Jawa,  Bandung,Carmix,Google Ads,Budi  Santoso,Closed Lost,2024-05-31,2024-06-03,,,Negotiation,Budget not approved,5,1,1,1,0
LD-0991,2026-06-10,PT Mitra Konstruksi 992,Jawa,Bandung,Scissor Lift,Email,Budi Santoso,Closed Lost,2026-06-13,2026-06-16,,,Negotiation,No response / went cold,5,1,1,1,0
LD-0786,2025-07-23,PT Mitra Konstruksi 787,Sumatra,Medan,Scissor  Lift,whatsapp,VINO JAYRASTA,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0506,2024-07-25,PT Mitra Konstruksi 507,Jawa,Bandung,Crane,Google Ads,Fajar Nugroho,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0159,2023-03-23,PT Mitra Konstruksi 160,Jawa,Bandung,Telehandler,WhatsApp,Budi Santoso,Closed Lost,2023-03-25,2023-03-28,,,Negotiation,Project postponed/cancelled,5,1,1,1,0
LD-0808,2025-09-12,PT Mitra Konstruksi 809,Jawa,Bandung,Boom Lift,Google Ads,Fajar Nugroho,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0360,2024-01-01,PT Mitra Konstruksi 361,Jawa,Bandung,ScissorLift,G-Ads,budi santoso,Closed Lost,2024-01-07,,,,Quotation Sent,No response / went cold,5,1,1,0,0
LD-0427,2024-04-08,PT Mitra Konstruksi 428,JAWA,Bandung,boom lift,Google Ads,Fajar Nugroho,closed won,2024-04-10,2024-04-18,2024-04-23,24300000.0,,,4,1,1,1,1
LD-0915,2026-02-06,PT Mitra Konstruksi 916,Jawa,Bandung,Boom Lift,WhatsApp,Sari Rahmawati,Closed Lost,07-Feb-2026,2026-02-10,,,Negotiation,Project postponed/cancelled,5,1,1,1,0
LD-0018,2022-08-26,PT Mitra Konstruksi 019,SUMATRA,Batam,SKYLIFT,WEBSITE,Andi Pratama,closed lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0388,2024-02-23,PT Mitra Konstruksi 389,Bali,Gianyar,Boom Lift,referal,Eko Kurniawan,Closed Lost,2024-02-24,2024-03-02,,,Negotiation,Project postponed/cancelled,5,1,1,1,0
LD-0179,2023-04-28,PT Mitra Konstruksi 180,Jawa,Bandung,Boom Lift,Google Ads,Andi Pratama,Closed Lost,2023-05-01,2023-05-07,,,Negotiation,Chose competitor,5,1,1,1,0
LD-1001,2026-06-17,PT Mitra Konstruksi 1002,Bali,Denpasar,Boom Lift,Google Ads,Fajar Nugroho,Closed Won,2026-06-18,2026-06-25,2026-07-03,30900000.0,,,4,1,1,1,1
LD-0163,2023-03-25,PT Mitra Konstruksi 164,Bali,Denpasar,Skylift,Referral,Fajar Nugroho,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0626,2024-12-03,PT Mitra Konstruksi 627,Bali,Gianyar,Crane,Website,Budi Santoso,Closed Lost,2024-12-05,,,,Quotation Sent,Budget not approved,5,1,1,0,0
LD-0096,2022-12-24,PT Mitra Konstruksi 097,Sumatra,Palembang,Boom Lift,WhatsApp,Rina Wulandari,Closed Lost,2022-12-26,2022-12-30,,,Negotiation,Chose competitor,5,1,1,1,0
LD-0097,2022-12-22,PT Mitra Konstruksi 098,Jawa,Sidoarjo,Scissor Lift,Website,Vino Jayrasta,Closed Lost,25-Dec-2022,2022-12-28,,,Negotiation,Chose competitor,5,1,1,1,0
LD-0843,2025-11-05,PT Mitra Konstruksi 844,Sumatra,Medan,Skylift,Google Ads,Fajar Nugroho,Closed Lost,2025-11-10,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0731,2025-05-31,PT Mitra Konstruksi 732,Sumatra,Palembang,crane,WEBSITE,Eko Kurniawan,Closed Lost,2025-06-04,07-Jun-2025,,,Negotiation,No response / went cold,5,1,1,1,0
LD-0195,2023-05-21,PT  Mitra Konstruksi 196,JAWA,Bandung   ,  CARMIX,GOOGLE ADS, Vino Jayrasta ,closed lost,2023-05-26,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0661,2025-02-01,PT Mitra Konstruksi 662,Jawa,Sidoarjo,Telehandler,Email,Rina Wulandari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0166,2023-03-02,PT Mitra Konstruksi 167,BALI,Denpasar,SCISSOR LIFT,EMAIL,Rina Wulandari,CLOSED WON,2023-03-03,05.03.2023,2023-03-13,9000000.0,,,4,1,1,1,1
LD-0224,2023-06-18,PT Mitra Konstruksi 225,Sumatra,Medan,Scissor Lift,WhatsApp,Fajar Nugroho,Closed Lost,2023-06-20,,,,Quotation Sent,Project postponed/cancelled,5,1,1,0,0
LD-0955,2026-04-20,PT Mitra Konstruksi 956,JAWA,Bandung,BOOM LIFT,whatsapp,Sari Rahmawati,Closed Lost,2026-04-26,,,,Quotation Sent,Project postponed/cancelled,5,1,1,0,0
LD-0383,2024-02-08,PT Mitra Konstruksi 384,JAWA,Semarang,crane,Referral,Fajar Nugroho,Lead In,,,,,,,1,1,0,0,0
LD-0738,2025-05-20,  PT Mitra Konstruksi 739,Jawa, Gresik ,Telehandler,Referral,Dewi  Lestari,Closed Lost,2025-05-22,2025-05-24,,,Negotiation,Price too high,5,1,1,1,0
LD-0193,2023-05-31,PT  Mitra Konstruksi 194,Bali,Gianyar, Scissor Lift ,WhatsApp,Rina Wulandari   ,Closed Lost,2023-06-06,2023-06-12,,,Negotiation,Chose competitor,5,1,1,1,0
LD-0094,2022-12-22,PT Mitra Konstruksi 095,Jawa,Jakarta,Scissor Lift,Referral,Rina Wulandari,Closed Lost,2022-12-28,2022-12-31,,,Negotiation,Price too high,5,1,1,1,0
LD-0109,2023-01-03,PT Mitra Konstruksi 110,sumatra,Batam,SKYLIFT,REFERRAL,Dewi Lestari,closed lost,2023-01-07,2023-01-11,,,Negotiation,Project postponed/cancelled,5,1,1,1,0
LD-0998,2026-06-04,PT Mitra Konstruksi 999,Jawa,Gresik,Carmix,Google Ads,Vino Jayrasta,Closed Won,2026-06-05,2026-06-07,2026-06-15,32300000.0,,,4,1,1,1,1
LD-0729,2025-05-20,PT Mitra Konstruksi 730,Jawa,Surabaya,Boom Lift,Google Ads,Eko Kurniawan,Closed Lost,2025-05-22,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0883,2025-12-25,PT Mitra Konstruksi 884,Jawa,Jakarta,Boom Lift,WhatsApp,Rina Wulandari,Closed Lost,2025-12-28,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0916,2026-02-16,PT Mitra Konstruksi 917,Jawa,Gresik,Boom Lift,Website,Rina Wulandari,Closed Lost,2026-02-19,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0732,05-May-2025,PT Mitra Konstruksi 733,SUMATRA,Batam,Boom Lift,Whatsapp,Sari Rahmawati,CLOSED LOST,2025-05-08,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0773,2025-07-13,PT Mitra Konstruksi 774,Jawa,Bandung,Crane,WhatsApp,Andi Pratama,Closed Lost,2025-07-15,2025-07-22,,,Negotiation,Budget not approved,5,1,1,1,0
LD-0748,2025-06-04,PT Mitra Konstruksi 749,Jawa,Semarang,Scissor Lift,Website,Andi Pratama,Closed Lost,2025-06-08,2025-06-17,,,Negotiation,No response / went cold,5,1,1,1,0
LD-0283,2023-09-24,PT Mitra Konstruksi 284,Jawa,Semarang,Boom Lift,Referral,Dewi Lestari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0980,2026-05-29,PT Mitra Konstruksi 981,Jawa,Surabaya,Crane,web site,Dewi Lestari,Lead In,,,,,,,1,1,0,0,0
LD-0797,2025-08-27,PT Mitra Konstruksi 798,Jawa,,Boomlift,,Sari R.,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0971,2026-05-15,PT Mitra Konstruksi 972,Jawa,Bandung,Scissor Lift,Google Ads,Budi Santoso,Closed Lost,20-May-2026,,,,Quotation Sent,Project postponed/cancelled,5,1,1,0,0
LD-0645,2025-01-09, PT Mitra Konstruksi 646 ,Jawa,Surabaya   ,Boom Lift   ,Website,Dewi  Lestari,Lead In,,,,,,,1,1,0,0,0
LD-0592,2024-11-19,PT Mitra Konstruksi 593,Jawa,Sidoarjo,Boom Lift,Google Ads,Dewi Lestari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0346,2023-12-27, PT Mitra Konstruksi 347 ,bali, Denpasar , Skylift ,google ads,  Budi Santoso,closed lost,2023-12-29,,,,Quotation Sent,No response / went cold,5,1,1,0,0
LD-0960,2026-04-01,PT Mitra Konstruksi 961,Jawa,Bandung,Boom Lift,Email,Budi Santoso,Closed Lost,2026-04-05,,,,Quotation Sent,No response / went cold,5,1,1,0,0
LD-0219,2023-06-06,PT Mitra Konstruksi 220,Jawa,Bandung,Crane,WhatsApp,Sari Rahmawati,Closed Lost,2023-06-11,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-1000,06.06.2026, PT Mitra Konstruksi 1001 ,Sumatra,PALEMBANG   , Boom Lift ,WhatsApp,  Fajar Nugroho,Closed Lost,2026-06-12,14.06.2026,,,Negotiation,Budget not approved,5,1,1,1,0
LD-0329,2023-11-16,PT Mitra Konstruksi 330,Bali,Denpassar,Scissor Lift,WA,Rina Wulandari,Closed Lost,2023-11-18,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0667,2025-02-03,PT Mitra Konstruksi 668,Bali,Gianyar,Scissor Lift,WhatsApp,Vino Jayrasta,Lead In,,,,,,,1,1,0,0,0
LD-0841,2025-11-18,PT Mitra Konstruksi 842,jawa,Surabaya,SCISSOR LIFT,google ads,Rina Wulandari,CLOSED LOST,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0724,2025-04-07,PT Mitra Konstruksi 725,Jawa,Semarang,Scissor Lift,Referral,Vino Jayrasta,Closed Won,2025-04-10,2025-04-15,2025-04-28,15700000.0,,,4,1,1,1,1
LD-0077,2022-11-23,PT Mitra Konstruksi 078,Jawa,Bandung,Carmix,WhatsApp,Rina Wulandari,Lead In,,,,,,,1,1,0,0,0
LD-0651,2025-01-06,PT Mitra Konstruksi 652,Jawa,Semarang,Skylift,WhatsApp,Vino Jayrasta,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0559,2024-10-23, PT Mitra Konstruksi 560 ,Jawa, Jakarta , Crane ,E-mail,Sari  Rahmawati,Closed Lost,2024-10-25,,,,Quotation Sent,Chose competitor,5,1,1,0,0
LD-0421,2024-03-09,PT Mitra Konstruksi 422,Bali,Badung,Crane,Email,Rina Wulandari,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0946,2026-04-05,PT Mitra Konstruksi 947,Jawa,Jakarta,Boom Lift,WhatsApp,Vino Jayrasta,Closed Lost,2026-04-08,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0927,2026-03-05,PT Mitra Konstruksi 928,Jawa,Gresik,Crane,Referral,Eko Kurniawan,Closed Lost,2026-03-09,2026-03-18,,,Negotiation,Price too high,5,1,1,1,0
LD-0055,2022-10-19,PT Mitra Konstruksi 056,Sumatra,Palembang,Boom Lift,WhatsApp,Andi Pratama,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0628,2024-12-10,PT Mitra Konstruksi 629,Bali,Badung,Skylift,Website,Dewi Lestari,Closed Won,2024-12-15,2024-12-19,2024-12-25,20700000.0,,,4,1,1,1,1
LD-0328,2023-11-18,PT Mitra Konstruksi 329,Sumatra,Medan,Crane,Email,Vino Jayrasta,Closed Lost,2023-11-21,,,,Quotation Sent,Chose competitor,5,1,1,0,0
LD-0164,2023-03-30,PT Mitra Konstruksi 165,Bali,Badung,Skylift,WhatsApp,Sari Rahmawati,Lead In,,,,,,,1,1,0,0,0
LD-0709,2025-04-14,PT Mitra Konstruksi 710,Bali,Denpasar,Boom Lift,Referral,Dewi Lestari,Closed Lost,2025-04-19,2025-04-26,,,Negotiation,Price too high,5,1,1,1,0
LD-0949,2026-04-14,PT Mitra Konstruksi 950,Sumatra,Palembang,Boom Lift,WhatsApp,Sari Rahmawati,Closed Lost,2026-04-17,2026-04-19,,,Negotiation,Price too high,5,1,1,1,0
LD-0968,2026-05-01,PT Mitra Konstruksi 969,Jawa,Gresik,BOOM LIFT ,referal,Eko Kurniawan,Closed Lost,2026-05-07,2026-05-09,,,Negotiation,Budget not approved,5,1,1,1,0
LD-0249,2023-08-17,PT Mitra Konstruksi 250,Jawa,Surabaya,SCISSOR LIFT,WHATSAPP,Budi Santoso,Closed Lost,2023-08-20,,,,Quotation Sent,Project postponed/cancelled,5,1,1,0,0
LD-0061,2022-10-23,PT MITRA KONSTRUKSI 062,Sumatra,Medan,Scissor Lift,Website,Sari Rahmawati,Closed Lost,28-Oct-2022,,,,Quotation Sent,No response / went cold,5,1,1,0,0
LD-0970,2026-05-19,PT Mitra Konstruksi 971,Jawa,Sidoarjo,Boom Lift,WhatsApp,Rina Wulandari,Closed Lost,2026-05-22,2026-05-26,,,Negotiation,Project postponed/cancelled,5,1,1,1,0
LD-0003,2022-08-29,PT Mitra Konstruksi 004,Jawa,Surabaya,Scissor Lift,whatsapp,Vino Jayrasta,CLOSED LOST,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0541,07-Sep-2024,PT Mitra Konstruksi 542,,,Scissor Lift,,,Closed Lost,2024-09-10,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0156,2023-03-03,PT Mitra Konstruksi 157,Jawa,Sidoarjo,ScissorLift,Web,Vino J.,Closed Lost,2023-03-06,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0188,2023-05-25,PT Mitra Konstruksi 189,Jawa,Bandung,Telehandler,Referral,Rina Wulandari,Closed Lost,2023-05-31,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0522,2024-08-05,PT Mitra Konstruksi 523,Sumatra,Batam,Crane,WhatsApp,Fajar Nugroho,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0838,2025-10-29,PT Mitra Konstruksi 839,Sumatra,Batam,Scissor Lift,WhatsApp,Andi Pratama,Closed Lost,2025-11-04,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0407,2024-03-12,PT Mitra Konstruksi 408,Jawa,Bandung,Crane,WhatsApp,Dewi Lestari,Closed Won,2024-03-18,2024-03-23,2024-03-30,22100000.0,,,4,1,1,1,1
LD-0813,2025-09-24,  PT Mitra Konstruksi 814,Sumatra,Palembang,Boom  Lift,Referral,Rina Wulandari   ,Closed Lost,2025-09-29,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0666,2025-02-18, PT Mitra Konstruksi 667 ,Jawa,  Surabaya,  Scissor Lift,WhatsApp,Eko  Kurniawan,Closed Lost,2025-02-22,,,,Quotation Sent,No response / went cold,5,1,1,0,0
LD-0453,2024-05-02,PT Mitra Konstruksi 454,JAWA,Sidoarjo,Scissor Lift,Whatsapp,Budi Santoso,CLOSED LOST,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0610,2024-12-23,PT Mitra Konstruksi 611,Jawa,Sidoarjo,Boom Lift,Google Ads,Dewi Lestari,Closed Lost,2024-12-27,,,,Quotation Sent,No response / went cold,5,1,1,0,0
LD-0752,2025-06-30,PT Mitra Konstruksi 753,Jawa,Jakarta,Boom Lift,Google Ads,Sari Rahmawati,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0615,2024-12-20,PT Mitra Konstruksi 616,JAWA,Jakarta,Skylift,website,Andi Pratama,CLOSED LOST,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0185,2023-05-18,PT Mitra Konstruksi 186,Jawa,Gresik,Crane,Google Ads,Budi Santoso,Closed Lost,2023-05-22,,,,Quotation Sent,Price too high,5,1,1,0,0
LD-0951,2026-04-14,PT Mitra Konstruksi 952,Sumatra,Palembang,Boom Lift,WhatsApp,Budi Santoso,Closed Lost,,,,,Lead In,No response / went cold,5,1,0,0,0
LD-0058,2022-10-01,PT Mitra Konstruksi 059,Jawa,Bandung,Sky Lift,whatsapp,SARI RAHMAWATI,Lead In,,,,,,,1,1,0,0,0
